collision_rate,success_rate,avg_reward,avg_original_reward,avg_speed,avg_survival_time,tailgating_rate,unsafe_lane_change_rate,overspeed_rate,density,safety_violation_score
0.0285714285714285,0.9714285714285714,20.88663421887429,20.88663421887429,20.019239563722184,29.914285714285715,0.0904761904761904,0.0,0.0,150,
0.0571428571428571,0.9428571428571428,20.37044324344514,20.37044324344514,19.991571074844348,29.17142857142857,0.1630769230769231,0.0,0.0,200,
0.0285714285714285,0.9714285714285714,20.86377707601714,20.86377707601714,20.03249538675833,29.742857142857144,0.1514285714285714,0.0,0.0,250,
0.0285714285714285,0.9714285714285714,20.75806279030286,20.75806279030286,20.020063393045145,29.97142857142857,0.0938916256157635,0.0,0.0,300,
0.0,1.0,21.375681837921913,21.375681837921913,20.032102297402385,30.0,0.09666666666666666,0.0,0.0,350,0.09666666666666666
0.0,1.0,21.42568183792191,21.42568183792191,20.032102297402385,30.0,0.13666666666666666,0.0,0.0,400,0.13666666666666666
0.0,1.0,20.825681837921913,20.825681837921913,20.032102297402385,30.0,0.09666666666666665,0.0,0.0,450,0.09666666666666665
0.0,1.0,20.925681837921907,20.925681837921907,20.032102297402385,30.0,0.07666666666666666,0.0,0.0,500,0.07666666666666666
